Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,3.558988,3.694205,3.841071,3.9969410000000005,4.157965,4.321791,4.487204,4.656353,4.834279,5.027971,5.242395,5.479337999999999,5.737280999999999,6.0138620000000005,6.305287,6.6086089999999995,6.922982000000001,7.248828,7.585914,7.934278999999999,8.293675,8.664057000000001,9.044473,9.432731,9.826055,10.222558,10.620267,11.019651,11.42426,11.839243,12.267754,12.710008,13.163019,13.622731,14.083611,14.540820000000002,14.995249,15.445985999999998,15.884552,16.300233,16.686560999999998,17.040152,17.366517,17.679354999999997,17.997738000000002,18.336303,18.699435,19.085941000000002,19.497985999999997,19.936366,20.401331,20.895311,21.418603,21.966312,22.53135,23.108472,23.695919,24.007689264424087,24.431510781241677,24.820148253830144,25.19515947098273,25.570201702059027,25.937962925731057,26.30236777599813,26.662401282206247,27.009741626499412
Cameroon,CMR,"Population, total",SP.POP.TOTL,5.176268,5.285231,5.399922,5.520332,5.646316000000001,5.7778339999999995,5.915123,6.058539,6.208282,6.364569,6.527635,6.697744999999999,6.875228,7.0606029999999995,7.254467999999999,7.457362,7.669445,7.890969,8.122529,8.364835000000001,8.618354,8.883016,9.158566,9.445003,9.742263000000001,10.050023,10.3683,10.696274,11.031817,11.372160000000001,11.715218,12.060728999999998,12.408930999999999,12.758881,13.10966,13.460994,13.812472,14.165423,14.523570000000001,14.891891000000001,15.274234,15.671926999999998,16.084885999999997,16.513822,16.959081,17.420795000000002,17.899562,18.395389,18.907007999999998,19.432541,19.970495,20.520447,21.082383,21.655715,22.239904,22.834522,23.439189000000002,24.096133000428896,24.749447444242854,25.414410466882956,26.09009752745758,26.776752258874943,27.474430467791347,28.17989095877783,28.88305421098521,29.578699942519965
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,15.248251000000002,15.637732999999999,16.041263,16.46193,16.903923000000002,17.369882999999998,17.861881,18.378214,18.913203,19.458904,20.009935000000002,20.562865,21.12014,21.689239,22.280923,22.902319,23.559071,24.24755,24.954655,25.661884,26.357461999999998,27.039468,27.717337,28.404876,29.121474,29.883446000000003,30.685824,31.529822999999997,32.444156,33.465441,34.614581,35.914825,37.346146999999995,38.833595,40.273701,41.595744,42.770544,43.830146,44.840529,45.898666999999996,47.076387,48.394338,49.835755999999996,51.390033,53.034217000000005,54.751476000000004,56.543011,58.417562,60.373608,62.409434999999995,64.523263,66.713597,68.97868199999999,71.31603299999999,73.72286,76.196619,78.736153,80.85368335971472,83.31135310948828,85.94820715516018,88.89518485734952,92.32277478369087,96.29153435628548,100.64952012797572,105.09765110702303,109.41780383534875
Colombia,COL,"Population, total",SP.POP.TOTL,16.480383,16.982315,17.500170999999998,18.03355,18.581974,19.144223,19.721462,20.311370999999998,20.905059,21.490945,22.061215,22.611985999999998,23.146803,23.674504000000002,24.208021,24.756973000000002,25.323406,25.905127,26.502166,27.113512,27.7379,28.375991,29.027162,29.687094000000002,30.350085999999997,31.011688,31.669776000000002,32.324325,32.975535,33.624444,34.271565,34.916765999999996,35.558682,36.195168,36.823537,37.441977,38.049038,38.645410999999996,39.234062,39.819278999999995,40.403958,40.988909,41.572491,42.152151,42.724163,43.285634,43.835722,44.374572,44.901544,45.416181,45.918096999999996,46.406646,46.881475,47.342981,47.791911,48.228697,48.653419,49.00894910606988,49.36382546293325,49.71308654197973,50.068577098303884,50.44160268362827,50.82676562954834,51.207943394423936,51.5768674083482,51.92563163928918
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,0.20231,0.205956,0.210867,0.216908,0.22384600000000002,0.23142800000000002,0.23976999999999998,0.24874699999999997,0.257509,0.264909,0.270198,0.272992,0.27365100000000003,0.273005,0.27229200000000003,0.272423,0.273652,0.275767,0.278739,0.282415,0.286657,0.291602,0.29728499999999997,0.30336799999999997,0.309397,0.315069,0.320183,0.324893,0.329671,0.33518400000000004,0.341883,0.349934,0.35909,0.369014,0.379156,0.389127,0.398773,0.408175,0.41732299999999994,0.426285,0.435079,0.443716,0.45210600000000006,0.46014700000000003,0.467664,0.474567,0.480795,0.48643800000000004,0.49172299999999997,0.496963,0.502384,0.508067,0.513979,0.5201060000000001,0.526437,0.532913,0.53956,0.5368893624538444,0.5349384863497197,0.5338216290060429,0.5351943899728215,0.5404574104504053,0.549190778726839,0.5594240158439673,0.5701703625427226,0.5805336651435211
Costa Rica,CRI,"Population, total",SP.POP.TOTL,1.33304,1.381917,1.432585,1.48451,1.5370409999999999,1.589621,1.6421860000000001,1.69471,1.7468689999999998,1.798311,1.848866,1.8983599999999998,1.947048,1.995743,2.0455799999999997,2.097407,2.151497,2.207725,2.2661540000000002,2.326704,2.38931,2.454129,2.521168,2.58993,2.659781,2.730233,2.800986,2.872211,2.944557,3.018955,3.0959950000000003,3.175649,3.257466,3.3410040000000003,3.4256900000000003,3.510926,3.596732,3.682725,3.7673730000000005,3.848723,3.925443,3.9967980000000005,4.063204,4.125971,4.187037999999999,4.247841,4.308794,4.3694690000000005,4.429508,4.488263,4.54528,4.600474,4.654122,4.7064010000000005,4.757575,4.807852,4.857273999999999,4.857720298178547,4.873102141296806,4.882133933720224,4.887776298972435,4.892040558144369,4.893614312954513,4.891748947110724,4.887296082504959,4.880813930064595
Cuba,CUB,"Population, total",SP.POP.TOTL,7.141135,7.289826,7.450402,7.618353999999999,7.787146000000001,7.951933,8.110430000000001,8.263546,8.413327,8.563193,8.715123,8.869961,9.0253,9.176052,9.315373,9.438442,9.544271,9.63468,9.711392,9.777289999999999,9.835177,9.884213,9.925623,9.966733,10.017059,10.082989,10.168087,10.269567,10.379548,10.486509,10.582081,10.663585000000001,10.733363,10.794135,10.850585,10.906042999999999,10.961012,11.013983,11.064097,11.110004,11.150736,11.186542,11.217998,11.244885,11.266941000000001,11.284253,11.296233,11.303687,11.309754,11.318602,11.333051,11.354650999999999,11.382146,11.412167,11.439767,11.461432,11.475982,12.09289338830788,12.440567991254998,12.828370087430894,13.23854324255046,13.647058609566917,14.053699550611727,14.481125299266939,14.942821868007151,15.470367908352872
Cyprus,CYP,"Population, total",SP.POP.TOTL,0.57293,0.576395,0.577691,0.577913,0.578627,0.580966,0.5853079999999999,0.591308,0.598493,0.606113,0.613621,0.620859,0.6280020000000001,0.635111,0.642339,0.649755,0.6575340000000001,0.665528,0.673251,0.6800109999999999,0.6854060000000001,0.6891729999999999,0.691702,0.694077,0.697717,0.703687,0.712341,0.72338,0.736479,0.7510439999999999,0.766614,0.783129,0.800609,0.818751,0.83711,0.855384,0.873423,0.891192,0.9087040000000001,0.92605,0.9432860000000001,0.960282,0.976966,0.993563,1.01041,1.027658,1.045509,1.063712,1.0815629999999998,1.098076,1.112607,1.124835,1.135062,1.1438959999999998,1.152309,1.160985,1.170125,1.2071209034622556,1.238432067841243,1.2736906686545457,1.3109357706966622,1.3504926603001681,1.3920516268908938,1.4367069862863517,1.4842624570450982,1.5347152224327758
Czech Republic,CZE,"Population, total",SP.POP.TOTL,9.602006,9.586651,9.62466,9.670685,9.727803999999999,9.779358,9.82104,9.852899,9.876346,9.89658,9.858071,9.826815,9.867632,9.922266,9.988458999999999,10.05862,10.125939,10.186755,10.242098,10.292341,10.304193,10.300591,10.314826,10.323856,10.330213,10.337117999999998,10.342227000000001,10.347318,10.355276,10.361068,10.333355000000001,10.308578,10.319123,10.329855,10.333587,10.327253,10.315241,10.304131,10.294373,10.28386,10.255063,10.216605,10.196916,10.193997999999999,10.197101,10.211216,10.238905,10.298828,10.384603,10.443936,10.47441,10.496088,10.510785,10.514272,10.525347,10.546059,10.561633,10.536731437347177,10.63779278350222,10.72138428259241,10.673170416337896,10.740378462366909,10.932428922584533,11.110399550987053,11.394546761696104,11.729331621355302
Germany,DEU,"Population, total",SP.POP.TOTL,72.8149,73.37763199999999,74.025784,74.714353,75.318337,75.963695,76.600311,76.951336,77.294314,77.90968199999999,78.169289,78.312842,78.688452,78.936666,78.967433,78.67355400000001,78.33695,78.159814,78.09182,78.12635,78.288576,78.407907,78.333366,78.128282,77.858685,77.684873,77.72043599999999,77.83991999999999,78.14461899999999,78.751283,79.433029,80.013896,80.62459799999999,81.156363,81.438348,81.678051,81.914831,82.03477099999999,82.047195,82.100243,82.211508,82.349925,82.488495,82.534176,82.51626,82.469422,82.376451,82.266372,82.110097,81.902307,81.77693000000001,80.27498299999999,80.425823,80.645605,80.9825,81.686611,82.66768499999999,80.92991414186665,84.28187023348438,89.84873828348876,93.49527220288654,100.13713066468873,106.34675132875898,111.780751973587,120.22726027974615,130.45768991556656
Djibouti,DJI,"Population, total",SP.POP.TOTL,0.083636,0.08849800000000001,0.094204,0.100628,0.107583,0.11496300000000001,0.122866,0.131397,0.14046199999999998,0.149887,0.159659,0.169372,0.179224,0.19056800000000002,0.205181,0.224183,0.248556,0.277479,0.308008,0.33608499999999997,0.35896,0.37493699999999996,0.38527100000000003,0.393802,0.406017,0.425613,0.45436099999999996,0.49033000000000004,0.528999,0.563864,0.590398,0.6068439999999999,0.615054,0.618495,0.622366,0.6303880000000001,0.643682,0.660953,0.680612,0.700099,0.717584,0.732711,0.746221,0.7586149999999999,0.770752,0.783254,0.796208,0.8094020000000001,0.822934,0.8368399999999999,0.851146,0.8659370000000001,0.881185,0.8966879999999999,0.912164,0.927414,0.942333,1.2897050862789847,1.5034609007487207,1.7296883033575707,1.9536351306109336,2.164373469906797,2.35082023780237,2.5300488986965446,2.709553992009163,2.899713343046875
Dominica,DMA,"Population, total",SP.POP.TOTL,0.060011,0.061032,0.061982,0.062918,0.063926,0.065038,0.066311,0.067686,0.06904,0.070213,0.071073,0.07156900000000001,0.071734,0.071744,0.07180700000000001,0.072094,0.072642,0.073411,0.074242,0.074925,0.07531399999999999,0.075375,0.07517,0.07474700000000001,0.074213,0.073643,0.073025,0.07237,0.071742,0.071242,0.070926,0.070842,0.07097,0.07121,0.071373,0.071368,0.071145,0.070753,0.07028999999999999,0.06990299999999999,0.069676,0.06967000000000001,0.069824,0.07009299999999999,0.070379,0.070627,0.07080700000000001,0.07095,0.071074,0.071229,0.07144,0.07171799999999999,0.07204400000000001,0.0724,0.072778,0.073162,0.073543,0.07676532432705171,0.0790850189015253,0.08177822550071592,0.08522207032791997,0.08977221096299474,0.09512860481488833,0.10134031487627493,0.1076784444377068,0.11363234274906889
Denmark,DNK,"Population, total",SP.POP.TOTL,4.579603,4.611687,4.647727,4.684483,4.722072,4.759012,4.797381,4.835354,4.864883,4.891859999999999,4.928757,4.963126,4.9915959999999995,5.021861,5.045297,5.059862,5.072596,5.088419,5.104248,5.116801000000001,5.1230269999999996,5.1215720000000005,5.1178099999999995,5.1142970000000005,5.111619,5.113691,5.120533999999999,5.127024,5.129516000000001,5.132594,5.140939,5.154298000000001,5.17137,5.188628,5.206180000000001,5.233373,5.263074,5.284991000000001,5.304219,5.3217989999999995,5.339616,5.358783,5.375931,5.390574,5.404523,5.419432,5.437272,5.461437999999999,5.493621,5.523095,5.547683,5.570572,5.591572,5.614932,5.643475,5.683483,5.731118,5.919517031956761,6.037436221022086,6.188584071215423,6.372291835217516,6.533936066030927,6.720759625932116,6.987531646805607,7.283380342571029,7.641888014696546
Dominican Republic,DOM,"Population, total",SP.POP.TOTL,3.2940419999999997,3.4062989999999997,3.5212779999999997,3.6386279999999998,3.7579559999999996,3.8789480000000003,4.001375,4.125108999999999,4.250025,4.376054,4.503114,4.631114,4.759933999999999,4.889436,5.0194730000000005,5.149935,5.280723,5.411865,5.543517,5.675930999999999,5.8092690000000005,5.9435910000000005,6.0788199999999994,6.214857,6.351572,6.488856,6.626542,6.764624,6.903316,7.042936999999999,7.183647000000001,7.325622,7.468551,7.611464999999999,7.753052,7.892423,8.029113,8.163472,8.296375,8.429112,8.562622,8.697125999999999,8.832285,8.96776,9.102998,9.237566000000001,9.371338,9.504353,9.636519999999999,9.767758,9.897985,10.027095,10.15495,10.281296000000001,10.405844,10.528394,10.648791000000001,10.732887475932081,10.831377288040017,10.926086626507114,11.019063577019185,11.112597806240089,11.207356688242099,11.301662183677111,11.392232385092871,11.476552899048833
Algeria,DZA,"Population, total",SP.POP.TOTL,11.124888,11.404859,11.690153,11.985136,12.29597,12.626952000000001,12.980267,13.354197000000001,13.744387,14.144438000000001,14.550034,14.960109,15.377092999999999,15.804428,16.247113,16.709099,17.190239000000002,17.690184,18.212326,18.760761,19.337715,19.943664000000002,20.575701000000002,21.228289,21.893853,22.565904999999997,23.241272,23.917897,24.591492000000002,25.257672,25.912367,26.554329,27.181094,27.786259,28.362253000000003,28.904297999999997,29.411415,29.886839000000002,30.335732,30.765613000000002,31.183659999999996,31.592153000000003,31.995046000000002,32.403514,32.831096,33.288437,33.777915,34.300076000000004,34.860715,35.465759999999996,36.117637,36.819558,37.565847,38.338561999999996,39.113313,39.871528000000005,40.606052000000005,41.643920219510065,42.491191955001085,43.350764843742326,44.251595000116204,45.21313457838519,46.221859566921324,47.26700358930191,48.330033026029476,49.38439286031228
Ecuador,ECU,"Population, total",SP.POP.TOTL,4.54555,4.676858999999999,4.81289,4.953733000000001,5.099468,5.250119000000001,5.405685,5.566057,5.730906,5.899845,6.072527,6.248835,6.428711,6.611916000000001,6.7982059999999995,6.987391000000001,7.179399,7.3742339999999995,7.571959,7.772653,7.976445,8.183194,8.39294,8.606213,8.823751,9.045978999999999,9.272905999999999,9.504128999999999,9.739175999999999,9.977377,10.218091000000001,10.460989999999999,10.705667,10.951202,11.196479,11.440583,11.683479,11.924992999999999,12.163885,12.398691,12.628596,12.852755,13.07206,13.289601000000001,13.509647,13.735233,13.967479999999998,14.205453,14.447562,14.691275,14.93469,15.177354999999999,15.419666000000001,15.661547,15.903112,16.144368,16.385068,16.59928267475183,16.8251218347318,17.045531331670215,17.261337455877058,17.473533061911,17.68153460360832,17.887039041892464,18.08960748534364,18.29013392298322
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,26.996533000000003,27.744712,28.506176,29.28125,30.071102000000003,30.875964,31.697615999999996,32.534021,33.377259,34.216826,35.046273,35.863382,36.673642,37.488067,38.322022,39.187702,40.089032,41.026477,42.004655,43.027815999999994,44.099142,45.216506,46.37962,47.594556,48.868951,50.204985,51.607703,53.06622900000001,54.547295999999996,56.006572999999996,57.412215,58.752390000000005,60.035536,61.275601,62.49574499999999,63.714386,64.933456,66.151117,67.378056,68.626664,69.905988,71.22694,72.590118,73.981942,75.381899,76.778149,78.159048,79.537253,80.95388100000001,82.46502199999999,84.107606,85.897561,87.813257,89.80743299999999,91.812566,93.778172,95.688681,100.26605122176107,103.5811151873024,107.02335132071026,110.5667093449073,114.1637473592136,117.71792785021826,121.28780304060871,124.90158481038458,128.58290316862457
Spain,ESP,"Population, total",SP.POP.TOTL,30.455,30.73925,31.023365999999996,31.296651,31.609195,31.954292,32.283194,32.682947,33.113134,33.441054,33.814531,34.22449,34.604469,34.988946999999996,35.373335,35.7579,36.137812,36.511638,36.864898,37.19133,37.491165,37.758631,37.986012,38.171525,38.330364,38.469512,38.584624,38.684815,38.766939,38.827764,38.867321999999994,38.966376000000004,39.157685,39.361261999999996,39.549108000000004,39.72405,39.889852000000005,40.057389,40.223509,40.386875,40.567864,40.850412,41.431558,42.187645,42.921895,43.653155,44.397319,45.226803000000004,45.954106,46.362946,46.576896999999995,46.742697,46.773055,46.620045000000005,46.480882,46.447697,46.443959,44.779917085432054,44.039746881197466,43.1838352981957,42.617991120444685,42.14265014552697,41.89855831695133,41.91452563027319,41.56718017201525,41.32304041081023
Estonia,EST,"Population, total",SP.POP.TOTL,1.211537,1.225077,1.241623,1.258857,1.2770860000000002,1.2945659999999999,1.308597,1.318946,1.331214,1.345249,1.360076,1.376955,1.392518,1.405951,1.418169,1.429352,1.439576,1.4502110000000001,1.4601879999999998,1.4683329999999999,1.477219,1.487666,1.498414,1.508745,1.518617,1.528781,1.54019,1.5522209999999999,1.5619,1.568131,1.569174,1.5613139999999999,1.533091,1.4941280000000001,1.4625139999999999,1.436634,1.415594,1.399535,1.386156,1.390244,1.3969850000000001,1.388115,1.37935,1.3707200000000002,1.36255,1.354775,1.34681,1.3406799999999999,1.33709,1.334515,1.331475,1.327439,1.3226959999999999,1.3179969999999999,1.314545,1.315407,1.316481,1.3904597383026167,1.4654959093755773,1.5621408365547749,1.6296595798070874,1.683108830381408,1.7218853056103451,1.7277842419163323,1.7702151922748632,1.8030086751475842
Ethiopia,ETH,"Population, total",SP.POP.TOTL,22.151278,22.67119,23.221389000000002,23.798429000000002,24.397024,25.013626000000002,25.641376,26.281208000000003,26.946078999999997,27.654161,28.415077,29.245207,30.132579999999997,31.025115000000003,31.851708000000002,32.566821000000004,33.146891,33.62239,34.068315999999996,34.590226,35.264897999999995,36.120288,37.136848,38.285883,39.518801,40.800343,42.12073,43.493283,44.932064000000004,46.458913,48.086515999999996,49.821083,51.647768,53.532956000000006,55.431123,57.30988000000001,59.155148,60.97645,62.794151,64.640054,66.53733100000001,68.492257,70.497192,72.545144,74.62440500000001,76.727083,78.850689,81.00040899999999,83.184892,85.416253,87.70267,90.046756,92.444183,94.887724,97.36677399999999,99.87303299999999,102.403196,101.41423839862694,101.91893408902044,102.2771511527529,102.59041915766346,102.87904998773288,103.27196316694697,103.60911843527067,103.87382365672839,104.04967239103816
Finland,FIN,"Population, total",SP.POP.TOTL,4.429634,4.461005,4.491443,4.523308999999999,4.5485430000000004,4.563732,4.580869,4.6057440000000005,4.626469,4.623785,4.606307,4.612124,4.639657,4.666081,4.690574,4.7114400000000005,4.725664,4.7389019999999995,4.752528,4.76469,4.779535,4.799964,4.826933,4.855787,4.881803,4.902206,4.918154,4.932123000000001,4.9464809999999995,4.964371,4.986431,5.01374,5.041992,5.066447,5.088333,5.1077900000000005,5.124573000000001,5.139835,5.153498,5.165474,5.176209,5.188008,5.200598,5.213014,5.228172,5.246096,5.266268,5.28872,5.3133989999999995,5.338871,5.363352,5.388272,5.413971,5.438972,5.461512,5.479531,5.495096,5.082933380309176,4.9772091216772285,4.862470272362949,4.729248694858725,4.60146138895387,4.485115886773599,4.419299480908016,4.387408234941338,4.317418290485466
Fiji,FJI,"Population, total",SP.POP.TOTL,0.393386,0.407156,0.42157700000000004,0.436208,0.45045,0.463883,0.47632399999999997,0.487913,0.498892,0.5096579999999999,0.520529,0.531601,0.542814,0.554107,0.565388,0.576595,0.5875199999999999,0.598259,0.609345,0.621538,0.635255,0.6509550000000001,0.668198,0.685391,0.7003659999999999,0.711661,0.718548,0.721725,0.722917,0.7246239999999999,0.7286279999999999,0.7354729999999999,0.744531,0.755026,0.765667,0.7754979999999999,0.7844760000000001,0.79286,0.800315,0.8064939999999999,0.8112229999999999,0.814218,0.8156909999999999,0.816628,0.818354,0.821817,0.827411,0.8348120000000001,0.84334,0.851967,0.85995,0.867086,0.8735959999999999,0.8797149999999999,0.885806,0.892149,0.89876,0.7871529465345453,0.720978043916357,0.6481375998177552,0.5740781517070567,0.5025843080948277,0.4371611809461251,0.3732007071128099,0.30893902648069954,0.24177393181843587
France,FRA,"Population, total",SP.POP.TOTL,46.814237,47.444751000000004,48.119649,48.80368,49.449403000000004,50.023773999999996,50.508717,50.915456,51.276053999999995,51.638259999999995,52.035095,52.480421,52.959228,53.441264000000004,53.882416000000006,54.252573999999996,54.541493,54.764462,54.947975,55.130593999999995,55.340782,55.585824,55.858727,56.156284,56.470769,56.795685999999996,57.132691,57.482591000000006,57.836486,58.182702,58.51280799999999,58.559312,58.851216,59.106766,59.32719399999999,59.5419,59.753098,59.964845,60.186291000000004,60.496715,60.912498,61.357431000000005,61.80526700000001,62.244884,62.704896999999995,63.179356000000006,63.621376,64.01622900000001,64.37499,64.707044,65.027512,65.342776,65.65979,65.99857,66.33195699999999,66.62406800000001,66.896109,67.87128241606565,68.83904398481913,69.33791983446066,70.25344560365696,70.80448227801818,72.13068681531242,73.60350059491711,75.11030381102944,76.57028924730464
Gabon,GAB,"Population, total",SP.POP.TOTL,0.499184,0.504167,0.5098060000000001,0.516265,0.5237890000000001,0.532511,0.542557,0.553823,0.565873,0.578108,0.590118,0.601731,0.613123,0.624621,0.636696,0.649716,0.66377,0.678774,0.694732,0.711533,0.729159,0.747587,0.7668550000000001,0.787013,0.808083,0.8300850000000001,0.8530270000000001,0.876863,0.901458,0.926622,0.9522120000000001,0.978223,1.0046760000000001,1.031504,1.058663,1.0861370000000001,1.1139940000000002,1.142324,1.171224,1.2007729999999999,1.2311219999999998,1.262259,1.294409,1.3281459999999998,1.364205,1.403126,1.444844,1.489193,1.536411,1.586754,1.64021,1.6971009999999997,1.7568169999999999,1.8172709999999999,1.8757130000000002,1.930175,1.979786,2.105717029141187,2.186399215707334,2.2700576335212133,2.3577285406531567,2.4491063922835585,2.5434124103947666,2.6410515429525248,2.7414142015216734,2.843512752125071
United Kingdom,GBR,"Population, total",SP.POP.TOTL,52.4,52.8,53.25,53.65,54.0,54.34805,54.6485,54.9436,55.2117,55.44175,55.66325,55.896223,56.086065000000005,56.194527,56.229974,56.2258,56.211968000000006,56.193492000000006,56.196504000000004,56.246951,56.314216,56.333829,56.313641000000004,56.332848,56.422072,56.550268,56.681396,56.80205,56.928327,57.076710999999996,57.247586,57.424896999999994,57.580402,57.718614,57.865745,58.01903000000001,58.16695,58.316954,58.487141,58.682466000000005,58.892514,59.119673,59.370479,59.647577000000005,59.987905000000005,60.40120600000001,60.846819999999994,61.322463,61.80699499999999,62.27627,62.766365,63.25891800000001,63.7003,64.128226,64.61316,65.128861,65.63723900000001,66.43995648186241,67.52654990757276,68.89304381008151,70.52039677630914,72.17719551991439,74.0872203216626,76.62479564552386,79.4889117324897,82.71766191424496
Georgia,GEO,"Population, total",SP.POP.TOTL,3.6456,3.7036,3.7603,3.8161,3.8703,3.9216,3.9667,4.0058,4.0423,4.0803,4.1199,4.163,4.2053,4.2425,4.2795,4.3112,4.3424,4.3721,4.3977,4.4302,4.4677,4.5045,4.5428,4.5829,4.6222,4.6629,4.7045,4.7435,4.7907,4.8033,4.802,4.8359,4.8735,4.9111,4.8616,4.734,4.6161,4.5316,4.4873,4.4525,4.4183,4.3864,4.357,4.301,4.245,4.19,4.136,4.082,4.03,3.978,3.926,3.875,3.825,3.7760000000000002,3.727,3.7171,3.7193,4.171700770177215,4.260730094550793,4.322818451765544,4.540793282047271,5.100827352686131,5.675323198155742,6.107431771760263,6.360514063433458,6.582516850914146
Ghana,GHA,"Population, total",SP.POP.TOTL,6.652286999999999,6.8665389999999995,7.085464,7.303432000000001,7.513289,7.710549,7.890992,8.057444,8.22102,8.397347,8.596983,8.827273,9.083573,9.350111,9.604275999999999,9.831407,10.023472,10.18989,10.354499,10.550777,10.802028,11.117605000000001,11.488106,11.895125,12.311158,12.716228,13.104296000000001,13.481406,13.854214,14.233873999999998,14.628260000000001,15.039514000000002,15.463854000000001,15.896432,16.330174,16.760467000000002,17.185608,17.608812,18.036494,18.477612,18.938762,19.421605,19.924522,20.446782000000002,20.986535999999997,21.542009,22.113425,22.700212,23.29864,23.903831,24.512104,25.121796,25.733048999999998,26.346251000000002,26.962563,27.582821000000003,28.206728000000002,27.392571248405062,27.170211690572916,26.86198207380349,26.50446371779393,26.105775231749917,25.718649197224725,25.287637967306452,24.810998325370598,24.281470434031558
Guinea,GIN,"Population, total",SP.POP.TOTL,3.577409,3.6336519999999997,3.690664,3.749505,3.8116589999999997,3.8778059999999996,3.948869,4.023486,4.0971910000000005,4.164003,4.21977,4.26384,4.298091,4.3243599999999995,4.3455449999999995,4.364514,4.381601,4.398484,4.4211339999999995,4.457078,4.511902,4.589784,4.690605000000001,4.810496,4.943144,5.084767,5.2297970000000005,5.381483,5.554882,5.770652,6.041094,6.374329,6.758838000000001,7.163236,7.544291,7.871173,8.132552,8.337988000000001,8.503297,8.653769,8.808546,8.971138999999999,9.137345,9.309847999999999,9.490229,9.679745,9.881428,10.096727,10.323142,10.556524000000001,10.79417,11.035169999999999,11.281469,11.536615,11.805508999999999,12.091533,12.395924,11.806580851861206,11.616499298277738,11.445115508924257,11.368267323929883,11.45762541783686,11.750704035283315,12.165103515472692,12.610335369366876,13.01876739041991
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,0.36792800000000003,0.376737,0.383523,0.389072,0.39455300000000004,0.400861,0.40818000000000004,0.416339,0.42551000000000005,0.43579799999999996,0.44728500000000004,0.46019399999999994,0.47453900000000004,0.489861,0.505512,0.52107,0.536409,0.551817,0.5678310000000001,0.5851569999999999,0.6043689999999999,0.6254109999999999,0.6482100000000001,0.673238,0.701104,0.732096,0.7665890000000001,0.804125,0.84305,0.8811379999999999,0.916808,0.949493,0.979718,1.008358,1.036829,1.066223,1.096708,1.128169,1.160944,1.1954200000000001,1.2318440000000002,1.2704950000000002,1.3113489999999999,1.3541940000000001,1.398573,1.444204,1.491021,1.539116,1.5885719999999999,1.63956,1.6921490000000001,1.746363,1.802125,1.8593240000000002,1.9178520000000001,1.9775900000000002,2.0385009999999997,2.1370921550540327,2.227816472613016,2.320139296202874,2.4098962504069705,2.4942780598085053,2.5710497300256505,2.6431557768964686,2.713419764161756,2.7837174439228676
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,0.616409,0.6234149999999999,0.629969,0.636586,0.643961,0.652562,0.662463,0.673462,0.685476,0.698338,0.7118270000000001,0.726256,0.74149,0.7562800000000001,0.768945,0.77847,0.7841560000000001,0.786754,0.788495,0.792462,0.800854,0.814507,0.8326680000000001,0.8541129999999999,0.8768729999999999,0.899509,0.9216260000000001,0.943617,0.965742,0.9885200000000001,1.0122799999999998,1.0371549999999998,1.0628,1.0885690000000001,1.113541,1.137122,1.15906,1.179727,1.199915,1.2207940000000002,1.2432290000000001,1.267512,1.293523,1.321202,1.3503450000000001,1.380838,1.412669,1.445958,1.480841,1.517448,1.55588,1.596154,1.638139,1.681495,1.725744,1.7705259999999998,1.815698,1.7628878037177584,1.7516380173162418,1.7374499727233301,1.7231114645600711,1.7094542947349842,1.7002728427802525,1.690564073711667,1.680810086908727,1.6700498704876143
Greece,GRC,"Population, total",SP.POP.TOTL,8.331725,8.39805,8.448233,8.479625,8.510429,8.550333,8.613650999999999,8.684088000000001,8.740765,8.772764,8.792806,8.831036,8.888628,8.929086,8.962022,9.046541,9.18815,9.308479,9.429959,9.548258,9.642505,9.72935,9.789513000000001,9.846627,9.895800999999999,9.9343,9.967213000000001,10.000595,10.036983,10.089497999999999,10.196792,10.319927,10.399061,10.460415,10.512922,10.562153,10.6088,10.661259,10.720509,10.761697999999999,10.805808,10.862132,10.902022,10.92807,10.955141000000001,10.987314,11.020361999999999,11.048473,11.077841000000001,11.107016999999999,11.121341000000001,11.104899000000001,11.045011,10.965211,10.892413000000001,10.820883,10.746739999999999,10.561657617043931,10.580694721377325,10.680734064277113,10.862570912929904,11.151290681499878,11.440108909425252,11.673654191316551,12.045812860239653,12.365913041745129
